# name: NOAA-Weather
# source: https://www.ncei.noaa.gov/access/services/data/v1
# import date: 12/13/2023&comma; 4:17:52 PM
# description: Historical weather data fetched from NOAA. Note that the attribute "utc" has been hidden.
# attribute -- name: where, description: weather station, type: categorical, editable: true
# attribute -- name: latitude, description: Latitude of weather station, type: numeric, unit: º, editable: true
# attribute -- name: longitude, description: Longitude of weather station, type: numeric, unit: º, editable: true
# attribute -- name: elevation, description: Elevation of weather station, type: numeric, unit: ft, precision: 0, editable: true
# attribute -- name: when, description: When the observation occurred in weather station's standard time, type: date, editable: true
# attribute -- name: tMax, description: Maximum temperature, unit: °F, editable: true
# attribute -- name: tMin, description: Minimum temperature, unit: °F, editable: true
# attribute -- name: tAvg, description: Average temperature, unit: °F, editable: true
# attribute -- name: precip, description: Precipitation, unit: in, editable: true
where,latitude,longitude,elevation,when,tMax,tMin,tAvg,precip
EASTERN SLOPES RGNL ARPT,43.991,-70.948,444.88190399999996,2017-10,67.46000000000001,41.54,54.5,6.610236220472442
EASTERN SLOPES RGNL ARPT,43.991,-70.948,444.88190399999996,2017-11,44.6,23.72,34.16,2.5196850393700787
EASTERN SLOPES RGNL ARPT,43.991,-70.948,444.88190399999996,2017-12,29.3,8.240000000000002,18.86,3.28740157480315
EASTERN SLOPES RGNL ARPT,43.991,-70.948,444.88190399999996,2018-01,30.74,6.440000000000001,18.68,3.9488188976377954
EASTERN SLOPES RGNL ARPT,43.991,-70.948,444.88190399999996,2018-02,39.019999999999996,15.440000000000001,27.14,2.692913385826772
EASTERN SLOPES RGNL ARPT,43.991,-70.948,444.88190399999996,2018-03,41.18,20.299999999999997,30.74,2.295275590551181
EASTERN SLOPES RGNL ARPT,43.991,-70.948,444.88190399999996,2018-04,50.72,28.759999999999998,39.74,4.724409448818898
EASTERN SLOPES RGNL ARPT,43.991,-70.948,444.88190399999996,2018-05,74.12,42.8,58.46,1.3228346456692914
EASTERN SLOPES RGNL ARPT,43.991,-70.948,444.88190399999996,2018-06,76.82,48.379999999999995,62.6,2.141732283464567
EASTERN SLOPES RGNL ARPT,43.991,-70.948,444.88190399999996,2018-07,84.74000000000001,56.480000000000004,70.52,1.81496062992126
EASTERN SLOPES RGNL ARPT,43.991,-70.948,444.88190399999996,2018-08,82.4,58.46,70.52,3.720472440944882
EASTERN SLOPES RGNL ARPT,43.991,-70.948,444.88190399999996,2018-09,74.12,49.28,61.7,3.84251968503937
EASTERN SLOPES RGNL ARPT,43.991,-70.948,444.88190399999996,2018-10,54.86,36.32,45.5,3.7125984251968505
EASTERN SLOPES RGNL ARPT,43.991,-70.948,444.88190399999996,2018-11,39.019999999999996,23.36,31.28,7.043307086614174
EASTERN SLOPES RGNL ARPT,43.991,-70.948,444.88190399999996,2018-12,35.24,11.48,23.36,3.492125984251969
EASTERN SLOPES RGNL ARPT,43.991,-70.948,444.88190399999996,2019-01,28.4,5.719999999999999,17.06,5.25984251968504
EASTERN SLOPES RGNL ARPT,43.991,-70.948,444.88190399999996,2019-02,32.36,7.879999999999999,20.12,2.771653543307087
EASTERN SLOPES RGNL ARPT,43.991,-70.948,444.88190399999996,2019-03,40.1,15.079999999999998,27.68,2.2401574803149606
EASTERN SLOPES RGNL ARPT,43.991,-70.948,444.88190399999996,2019-04,53.06,31.82,42.44,5
EASTERN SLOPES RGNL ARPT,43.991,-70.948,444.88190399999996,2019-05,63.5,41,52.16,4.165354330708661
EASTERN SLOPES RGNL ARPT,43.991,-70.948,444.88190399999996,2019-06,75.74000000000001,49.28,62.6,5.25984251968504
EASTERN SLOPES RGNL ARPT,43.991,-70.948,444.88190399999996,2019-07,85.82,57.56,71.6,1.0511811023622049
EASTERN SLOPES RGNL ARPT,43.991,-70.948,444.88190399999996,2019-08,80.96000000000001,53.42,67.28,5.452755905511811
EASTERN SLOPES RGNL ARPT,43.991,-70.948,444.88190399999996,2019-09,72.68,44.06,58.28,1.1456692913385829
EASTERN SLOPES RGNL ARPT,43.991,-70.948,444.88190399999996,2019-10,59.72,37.22,48.379999999999995,6.81496062992126
EASTERN SLOPES RGNL ARPT,43.991,-70.948,444.88190399999996,2019-11,41.9,21.02,31.46,2.6653543307086616
EASTERN SLOPES RGNL ARPT,43.991,-70.948,444.88190399999996,2019-12,35.6,15.8,25.7,4.799212598425197
EASTERN SLOPES RGNL ARPT,43.991,-70.948,444.88190399999996,2020-01,35.78,12.02,23.9,3.1535433070866143
EASTERN SLOPES RGNL ARPT,43.991,-70.948,444.88190399999996,2020-02,35.6,11.48,23.54,3.437007874015748
EASTERN SLOPES RGNL ARPT,43.991,-70.948,444.88190399999996,2020-03,45.68,23,34.34,2.8070866141732282
EASTERN SLOPES RGNL ARPT,43.991,-70.948,444.88190399999996,2020-04,51.980000000000004,29.48,40.82,5.7637795275590555
EASTERN SLOPES RGNL ARPT,43.991,-70.948,444.88190399999996,2020-05,69.25999999999999,39.74,54.5,3.1692913385826773
EASTERN SLOPES RGNL ARPT,43.991,-70.948,444.88190399999996,2020-06,80.06,51.08,65.66,3.3582677165354333
EASTERN SLOPES RGNL ARPT,43.991,-70.948,444.88190399999996,2020-07,84.2,60.44,72.32,3.992125984251969
EASTERN SLOPES RGNL ARPT,43.991,-70.948,444.88190399999996,2020-08,81.14,54.68,68,2.5196850393700787
EASTERN SLOPES RGNL ARPT,43.991,-70.948,444.88190399999996,2020-09,75.2,44.42,59.72,0.7165354330708662
EASTERN SLOPES RGNL ARPT,43.991,-70.948,444.88190399999996,2020-10,57.379999999999995,34.7,46.04,4.299212598425197
EASTERN SLOPES RGNL ARPT,43.991,-70.948,444.88190399999996,2020-11,51.26,27.14,39.2,4.5
EASTERN SLOPES RGNL ARPT,43.991,-70.948,444.88190399999996,2020-12,37.76,19.4,28.58,3.251968503937008
EASTERN SLOPES RGNL ARPT,43.991,-70.948,444.88190399999996,2021-01,32.54,11.659999999999997,22.1,1.8622047244094488
EASTERN SLOPES RGNL ARPT,43.991,-70.948,444.88190399999996,2021-02,31.82,8.420000000000002,20.12,2.7874015748031495
EASTERN SLOPES RGNL ARPT,43.991,-70.948,444.88190399999996,2021-03,46.04,18.32,32.18,2.204724409448819
EASTERN SLOPES RGNL ARPT,43.991,-70.948,444.88190399999996,2021-04,58.28,32,45.14,4.090551181102363
EASTERN SLOPES RGNL ARPT,43.991,-70.948,444.88190399999996,2021-05,69.98,41.9,55.94,1.4724409448818898
EASTERN SLOPES RGNL ARPT,43.991,-70.948,444.88190399999996,2021-06,83.66,54.5,69.08000000000001,0.6062992125984252
